Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,387,5772,0,0,152,1,482,10.7782
1,0,98903,944549,0,0,152,1,0,10.7782
1,1,339,3139,0,0,149,1,433,10.2905
1,0,98903,629596,0,0,149,1,0,10.2905
1,1,335,4771,0,0,151,1,420,10.7745
1,0,98903,905185,0,0,151,1,0,10.7745
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,287,2064,0,0,63,1,370,12.5865
1,0,98903,515354,0,0,63,1,0,12.5865
1,1,401,3072,0,0,63,1,568,12.5938
1,0,98903,523658,0,0,63,1,0,12.5938
1,1,285,1745,0,0,63,1,344,12.7139
1,0,98903,433565,0,0,63,1,0,12.7139
1,1,309,1897,0,0,63,1,398,12.528
1,0,98903,466355,0,0,63,1,0,12.528
1,1,346,2192,0,0,63,1,434,12.6387
1,0,98903,474529,0,0,63,1,0,12.6387
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,275,1661,0,0,63,1,347,13.4318
1,0,98903,504306,0,0,63,1,0,13.4318
1,1,353,2217,0,0,63,1,439,13.4782
1,0,98903,509260,0,0,63,1,0,13.4782
1,1,360,2192,0,0,63,1,495,13.5031
1,0,98903,511998,0,0,63,1,0,13.5031
1,1,349,2144,0,0,63,1,476,13.3448
1,0,98903,661585,0,0,63,1,0,13.3448
1,1,293,1822,0,0,63,1,360,13.448
1,0,98903,493481,0,0,63,1,0,13.448
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,322,3301,0,0,48,1,398,14.4426
1,0,98903,663324,0,0,48,1,0,14.4426
1,1,310,3014,0,0,40,1,397,13.6602
1,0,98903,661277,0,0,40,1,0,13.6602
1,1,277,2797,0,0,48,1,362,14.0947
1,0,98903,618658,0,0,48,1,0,14.0947
1,1,436,4997,0,0,42,1,567,13.6567
1,0,98903,681863,0,0,42,1,0,13.6567
1,1,289,3255,0,0,47,1,346,14.3853
1,0,98903,698302,0,0,47,1,0,14.3853
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,344,5112,0,0,42,1,467,15.3784
1,0,98903,868154,0,0,42,1,0,15.3784
1,1,359,5349,0,0,40,1,494,14.555
1,0,98903,870493,0,0,40,1,0,14.555
1,1,353,3740,0,0,48,1,453,14.9302
1,0,98903,741864,0,0,48,1,0,14.9302
1,1,372,4926,0,0,42,1,500,14.6135
1,0,98903,856299,0,0,42,1,0,14.6135
1,1,346,4562,0,0,47,1,425,15.4873
1,0,98903,842883,0,0,47,1,0,15.4873
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
